Advertiser,Date,Device,Type,First Seen,Last Seen,Link to Creative,Spend,Impressions
Window Nation,1/1/2025,YouTube,Video,1/3/2025,1/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3525a243e00e4cd3/media,431.8925,61648
Window Nation,1/1/2025,YouTube,Video,6/13/2024,4/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e2a1ffeb4634a336/media,1089.8443,77782
Window Nation,1/1/2025,Facebook,Unknown Post Type,1/25/2025,1/29/2025,,1744.1957,241366
Window Nation,1/1/2025,OTT,Video,11/4/2024,4/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/001664c7770b2be3/media,42440.9137,1706921
Window Nation,1/1/2025,OTT,Video,1/7/2025,3/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3525a243e00e4cd3/media,8804.604,355470
Window Nation,1/1/2025,Desktop Display,HTML5,1/21/2025,1/29/2025,https://s3.amazonaws.com/YM_Ads/DBAd_MvVGKnZhYPb0Dojzw.png,205.5526,62766
Window Nation,1/1/2025,Mobile Display,Image,10/26/2023,1/5/2025,https://s3.amazonaws.com/YM_Ads/2vztaztSFncLS3gXy2c4Og.png,351.2252,41505
Window Nation,1/1/2025,Desktop Display,HTML5,1/15/2025,1/15/2025,https://s3.amazonaws.com/YM_Ads/WeVUHyfk0VJ5PbZQ8RjnSw.png,41.4749,11540
Window Nation,1/1/2025,Facebook,Unknown Post Type,3/4/2024,6/1/2025,,3562.2999,492958
Window Nation,1/1/2025,YouTube,Video,1/4/2025,1/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0ce8b1cb2714acaa/media,870.9083,124310
Window Nation,1/1/2025,Instagram,Story Post,5/4/2020,6/1/2025,,2991.2138,370252
Window Nation,1/1/2025,Instagram,Story Post,12/30/2024,1/29/2025,https://s3.amazonaws.com/YM_Ads/13678593455198822.png,142.0611,17584
Window Nation,1/1/2025,YouTube,Video,6/23/2024,4/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/642bc261ecb0ec35/media,211.9236,15125
Window Nation,1/1/2025,YouTube,Video,1/2/2025,2/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0416c646699467ce/media,775.6942,110720
Window Nation,1/1/2025,OTT,Video,6/12/2024,5/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e2a1ffeb4634a336/media,1472.1407,69029
Window Nation,1/1/2025,Instagram,Photo Post,12/30/2024,1/29/2025,https://s3.amazonaws.com/YM_Ads/13678593455198822.png,2712.3894,335737
Window Nation,1/1/2025,Facebook,Unknown Post Type,6/2/2024,2/22/2025,,3008.4745,416321
Window Nation,1/1/2025,Instagram,Reel Post,12/30/2024,1/29/2025,https://s3.amazonaws.com/YM_Ads/13678593455198822.png,5790.245,716712
Window Nation,1/1/2025,YouTube,Video,11/6/2024,3/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9ac9de13536376f4/media,1581.4972,112869
Window Nation,1/1/2025,YouTube,Video,6/17/2024,4/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/eb4f7bebdeb15bfd/media,321.6445,45911
Window Nation,1/1/2025,YouTube,Video,7/2/2024,5/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/efb1afc18e869ff1/media,440.2544,62840
Window Nation,1/1/2025,OTT,Video,7/2/2024,5/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/20832f6e0486a6a2/media,34126.9117,1252078
Window Nation,1/1/2025,OTT,Video,1/4/2025,2/5/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0ce8b1cb2714acaa/media,69222.9572,2803680
Window Nation,1/1/2025,YouTube,Video,7/22/2024,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/20832f6e0486a6a2/media,2867.5376,204654
Window Nation,1/1/2025,YouTube,Video,11/6/2024,1/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/001664c7770b2be3/media,647.3864,92406
Window Nation,1/1/2025,OTT,Video,5/2/2024,1/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8a89320e2a31343b/media,3636.7129,146826
Window Nation,1/1/2025,Facebook,Video Post,2/16/2024,3/3/2025,https://s3.amazonaws.com/YM_Ads/8518294682457163991.png,2895.8378,400734
Window Nation,1/1/2025,OTT,Video,7/2/2024,5/3/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/efb1afc18e869ff1/media,14668.0736,601126
"Window World, Inc.",1/1/2025,Facebook,Unknown Post Type,9/1/2024,1/2/2025,,312.0349,43180
"Window World, Inc.",1/1/2025,YouTube,Video,10/13/2024,1/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/deb376e4f844d6f5/media,534.6135,76309
"Window World, Inc.",1/1/2025,YouTube,Video,1/19/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6ba81141cfed3be7/media,212.925,30393
"Window World, Inc.",1/1/2025,Mobile Display,Image,11/7/2024,3/26/2025,https://s3.amazonaws.com/YM_Ads/Zd8bbTTIxgfH_iS-evOYVg.jpg,140.5501,32036
"Window World, Inc.",1/1/2025,YouTube,Video,1/13/2025,2/5/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f23f584bd66a0bec/media,860.7372,61430
"Window World, Inc.",1/1/2025,Mobile Display,Image,1/5/2025,2/25/2025,https://s3.amazonaws.com/YM_Ads/OI7HN4QxUjbbR6vS92IkvQ.jpg,1435.6978,117404
"Window World, Inc.",1/1/2025,YouTube,Video,1/18/2025,1/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0ea63240b9ce1a5e/media,105.0944,15001
"Window World, Inc.",1/1/2025,YouTube,Video,2/2/2024,2/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/60c1cecc9f2b77a9/media,920.6907,65708
"Window World, Inc.",1/1/2025,Facebook,Unknown Post Type,8/12/2024,2/8/2025,,577.8549,79965
"Window World, Inc.",1/1/2025,YouTube,Video,1/2/2025,2/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b4cd83be790d3084/media,229.4574,16376
"Window World, Inc.",1/1/2025,YouTube,Video,1/17/2024,2/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/076f6c1cfe5659b4/media,106.4446,15194
"Window World, Inc.",1/1/2025,YouTube,Video,1/9/2025,1/9/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d84a7cad03c86df5/media,214.4866,30616
"Window World, Inc.",1/1/2025,Desktop Display,Image,1/5/2025,2/25/2025,https://s3.amazonaws.com/YM_Ads/OI7HN4QxUjbbR6vS92IkvQ.jpg,1385.7908,122266
"Window World, Inc.",1/1/2025,YouTube,Video,1/8/2025,2/4/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3daf9206f51ea679/media,220.4015,15730
"Window World, Inc.",1/1/2025,Facebook,Unknown Post Type,12/25/2024,4/16/2025,,315.0218,43593
"Window World, Inc.",1/1/2025,Mobile Display,Image,1/7/2025,5/27/2025,https://s3.amazonaws.com/YM_Ads/nSZQDeiCkCQrUm0p-6b0VA.jpg,139.5996,58927
"Window World, Inc.",1/1/2025,OTT,Video,4/22/2024,3/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/77f92e24b208cff4/media,1134.1876,36586
"Window World, Inc.",1/1/2025,Facebook,Unknown Post Type,5/12/2024,3/22/2025,,301.7501,41757
"Window World, Inc.",1/1/2025,YouTube,Video,1/9/2025,1/9/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7b412ff0e732dedd/media,643.46,45924
"Window World, Inc.",1/1/2025,Instagram,Story Post,2/21/2024,2/21/2025,,155.4548,19242
"Window World, Inc.",1/1/2025,Facebook,Photo Post,12/21/2024,4/7/2025,https://s3.amazonaws.com/YM_Ads/-2819064948226245016.png,305.1815,42232
"Window World, Inc.",1/1/2025,Mobile Display,Image,2/1/2024,2/19/2025,https://s3.amazonaws.com/YM_Ads/zrLjlwyBS0-IICo4GZ6onQ.jpg,26.3479,3028
"Window World, Inc.",1/1/2025,Mobile Display,Image,1/7/2025,5/27/2025,https://s3.amazonaws.com/YM_Ads/R4buSj-XF49n1Q21Vf4cWQ.jpg,63.1582,24667
"Window World, Inc.",1/1/2025,Desktop Display,Image,1/7/2025,5/27/2025,https://s3.amazonaws.com/YM_Ads/R4buSj-XF49n1Q21Vf4cWQ.jpg,933.1374,222698
"Window World, Inc.",1/1/2025,YouTube,Video,4/24/2024,1/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/77f92e24b208cff4/media,550.466,78571
"Window World, Inc.",1/1/2025,Desktop Display,HTML5,12/14/2024,1/9/2025,https://s3.amazonaws.com/YM_Ads/4XwEJj9AuRkj1IHWIGaAJw.png,78.0894,8260
"Window World, Inc.",1/1/2025,YouTube,Video,8/8/2023,1/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b0611b2f53b94cc1/media,106.0127,15132
"Window World, Inc.",1/1/2025,OTT,Video,1/23/2024,5/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1656e5fc7f41fb7e/media,54238.6406,2543945
"Window World, Inc.",1/1/2025,Desktop Display,Image,1/7/2025,5/27/2025,https://s3.amazonaws.com/YM_Ads/nSZQDeiCkCQrUm0p-6b0VA.jpg,444.293,121520
"Window World, Inc.",1/1/2025,Mobile Display,Image,11/7/2024,3/26/2025,https://s3.amazonaws.com/YM_Ads/2mfo98bolzirGnH7V9wE-Q.jpg,69.0015,18020
"Window World, Inc.",1/1/2025,OTT,Video,1/14/2025,1/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3daf9206f51ea679/media,4969.8159,200648
"Window World, Inc.",1/1/2025,Desktop Display,Image,1/12/2025,2/3/2025,https://s3.amazonaws.com/YM_Ads/ptRWLqcmS-0toskkQjn-3w.jpg,81.1705,6748
"Window World, Inc.",1/1/2025,Facebook,Link Post,6/25/2023,5/13/2025,https://s3.amazonaws.com/YM_Ads/-7972330869626478655.png,576.0487,79715
"Window World, Inc.",1/1/2025,Desktop Display,Image,2/1/2024,2/19/2025,https://s3.amazonaws.com/YM_Ads/zrLjlwyBS0-IICo4GZ6onQ.jpg,128.1153,9511
"Window World, Inc.",1/1/2025,Mobile Display,Image,11/9/2024,3/22/2025,https://s3.amazonaws.com/YM_Ads/DsXaH4AuG4I3UvkRK_KL4A.jpg,84.4298,9611
"Window World, Inc.",1/1/2025,Desktop Display,Image,1/31/2024,3/20/2025,https://s3.amazonaws.com/YM_Ads/WqaRTrV3fyhs8EFma_KiqA.jpg,131.9641,9511
"Window World, Inc.",1/1/2025,Desktop Display,Image,1/5/2025,2/25/2025,https://s3.amazonaws.com/YM_Ads/n7UI5vAKOlN1eyfu_uwd5A.jpg,7220.8987,504818
"Window World, Inc.",1/1/2025,Mobile Display,Image,1/13/2025,5/29/2025,https://s3.amazonaws.com/YM_Ads/9KM7XeWuGPgelqKzmwKeFA.jpg,41.9981,17815
"Window World, Inc.",1/1/2025,Mobile Display,Image,1/31/2024,3/20/2025,https://s3.amazonaws.com/YM_Ads/WqaRTrV3fyhs8EFma_KiqA.jpg,262.6228,31746
"Window World, Inc.",1/1/2025,OTT,Video,4/9/2024,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b9cccb02156d4558/media,3490.7437,151558
"Window World, Inc.",1/1/2025,YouTube,Video,1/29/2023,1/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4a54acfdbe55366c/media,707.8464,101038
"Window World, Inc.",1/1/2025,YouTube,Video,2/1/2024,2/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d5f8645229a70966/media,698.6332,49860
"Window World, Inc.",1/1/2025,Mobile Display,Image,1/5/2025,2/25/2025,https://s3.amazonaws.com/YM_Ads/n7UI5vAKOlN1eyfu_uwd5A.jpg,1815.6115,132081
"Window World, Inc.",1/1/2025,Facebook,Unknown Post Type,4/17/2024,5/26/2025,,589.265,81544
"Window World, Inc.",1/1/2025,Mobile Display,Image,2/16/2024,3/20/2025,https://s3.amazonaws.com/YM_Ads/uII8HuD1uN24ii0CwieMiA.jpg,329.2049,30476
"Window World, Inc.",1/1/2025,YouTube,Video,1/31/2024,1/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3744d8bbb5627cbf/media,238.2879,17006
"Window World, Inc.",1/1/2025,Facebook,Unknown Post Type,6/22/2023,5/30/2025,,1518.0663,210072
"Window World, Inc.",1/1/2025,YouTube,Video,1/15/2025,1/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3146c2094e7840cd/media,210.3261,15011
"Window World, Inc.",1/1/2025,YouTube,Video,1/23/2025,3/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/22a3a7ed4009a6ce/media,113.948,16265
"Window World, Inc.",1/1/2025,YouTube,Video,1/24/2024,2/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3679996a0913a82a/media,433.231,61838
"Window World, Inc.",1/1/2025,Mobile Display,Image,8/1/2022,4/19/2025,https://s3.amazonaws.com/YM_Ads/vfhIa3duyrXIce1VVqrvzA.jpg,168.1983,71786
"Window World, Inc.",1/1/2025,YouTube,Video,1/17/2024,1/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/381dd498883f680b/media,210.3261,15011
"Window World, Inc.",1/1/2025,YouTube,Video,2/2/2024,1/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1656e5fc7f41fb7e/media,864.7199,123428
"Window World, Inc.",1/1/2025,OTT,Video,1/15/2025,5/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3c758d8bf95f4c1a/media,4604.7524,185909
"Window World, Inc.",1/1/2025,YouTube,Video,1/11/2025,2/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/60645ed04997c0d2/media,314.644,44912
"Window World, Inc.",1/1/2025,Desktop Display,Image,8/1/2022,6/1/2025,https://s3.amazonaws.com/YM_Ads/Om5eH9RdRXMaiuOo_FQ8ZA.jpg,116.9968,23177
WindowWorks,1/1/2025,YouTube,Video,1/18/2025,1/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/498ead2180be2e60/media,21.0189,15001
Your Home Improvement Company,1/1/2025,Facebook,Unknown Post Type,1/26/2025,2/26/2025,,864.164,119584
Your Home Improvement Company,1/1/2025,Facebook,Unknown Post Type,1/10/2025,1/27/2025,,873.2105,120838
Andersen Corporation,2/1/2025,OTT,Video,1/22/2025,2/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1d9bde5e4f49d8cb/media,5171.3644,201629
Andersen Corporation,2/1/2025,YouTube,Video,2/20/2025,2/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/16696beb1d550957/media,208.6073,29776
Andersen Corporation,2/1/2025,YouTube,Video,2/6/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/c8bcd84f3e7c313e/media,62.4962,44602
Andersen Corporation,2/1/2025,Desktop Display,HTML5,6/21/2024,5/12/2025,https://s3.amazonaws.com/YM_Ads/koUPDlZm9IAyfq7GJZ1cIQ.png,1259.2464,371661
Andersen Corporation,2/1/2025,Instagram,Photo Post,1/30/2025,2/2/2025,https://s3.amazonaws.com/YM_Ads/-8971706531478869902.png,1772.6881,219420
Andersen Corporation,2/1/2025,OTT,Video,2/7/2025,2/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ba160d2ffaaf3bf3/media,4339.9869,172715
Andersen Corporation,2/1/2025,YouTube,Video,2/8/2025,3/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/c7ff4bd7ab5df4b0/media,6981.5373,996525
Andersen Corporation,2/1/2025,YouTube,Video,6/23/2023,2/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6bbbaebab51ff5ff/media,21.4314,15295
Andersen Corporation,2/1/2025,OTT,Video,2/6/2025,4/2/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8f8e99fccb260740/media,36252.5685,1426602
Andersen Corporation,2/1/2025,YouTube,Video,1/11/2023,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5f40f91de5a1fe6e/media,21.8916,15624
Andersen Corporation,2/1/2025,YouTube,Video,2/23/2025,2/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/a329c92728134d58/media,20.8831,14904
Andersen Corporation,2/1/2025,YouTube,Video,2/10/2025,2/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/29b0152b14cc6841/media,127.8255,91224
Andersen Corporation,2/1/2025,OTT,Video,2/6/2025,2/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/420a633716f4b3ed/media,4837.9176,188777
Andersen Corporation,2/1/2025,OTT,Video,2/21/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7024447433068c30/media,363.9285,11739
Andersen Corporation,2/1/2025,YouTube,Video,2/5/2025,2/5/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9a121836df663dc0/media,21.6188,15429
Andersen Corporation,2/1/2025,OTT,Video,2/17/2025,2/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b0c18eb1986a69fa/media,5823.5161,210632
Andersen Corporation,2/1/2025,OTT,Video,2/6/2025,2/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6dda00e8239ad800/media,25854.8416,1041824
Andersen Corporation,2/1/2025,OTT,Video,7/4/2023,2/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2c5181b942d1272e/media,17693.3303,714337
Andersen Corporation,2/1/2025,YouTube,Video,2/12/2025,2/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0e477eadef84ac67/media,192.682,137514
Andersen Corporation,2/1/2025,Instagram,Story Post,2/21/2025,5/21/2025,,423.8246,52462
Andersen Corporation,2/1/2025,OTT,Video,7/7/2023,2/3/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/da6f75b2fb4df3df/media,4569.48,184485
Andersen Corporation,2/1/2025,YouTube,Video,12/27/2024,2/4/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/609c0f9521ed3aa5/media,21.2064,15135
Andersen Corporation,2/1/2025,Instagram,Unknown Post Type,2/13/2025,3/26/2025,,741.6682,91803
Andersen Corporation,2/1/2025,Desktop Display,HTML5,1/23/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/XktYRNugKPebR4zTWXjQVQ.png,772.0487,304486
Andersen Corporation,2/1/2025,YouTube,Video,7/13/2023,2/5/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/da6f75b2fb4df3df/media,64.444,45993
Andersen Corporation,2/1/2025,OTT,Video,2/4/2025,4/3/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/52bdb1a1c3d80605/media,46454.2604,1814323
Andersen Corporation,2/1/2025,Instagram,Story Post,1/30/2025,2/2/2025,https://s3.amazonaws.com/YM_Ads/-8971706531478869902.png,149.0493,18449
Andersen Corporation,2/1/2025,YouTube,Video,2/3/2025,2/3/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ed4786adc93c1d10/media,109.1813,15584
Andersen Corporation,2/1/2025,Desktop Display,Image,12/7/2024,2/3/2025,https://s3.amazonaws.com/YM_Ads/W_QqbWiO0F_-di-AdJgYZQ.jpg,663.6296,22000
Andersen Corporation,2/1/2025,YouTube,Video,2/10/2025,4/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e5321d17786afe42/media,150.4169,107350
Andersen Corporation,2/1/2025,Facebook,Photo Post,1/13/2025,3/15/2025,https://s3.amazonaws.com/YM_Ads/-1714477260817884972.png,43540.5984,6025263
Andersen Corporation,2/1/2025,OTT,Video,2/21/2025,3/5/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9caccf3a1bb15e52/media,4848.6328,195755
Andersen Corporation,2/1/2025,OTT,Video,2/11/2025,2/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d700f8a2a653b36a/media,55147.5994,1994649
Andersen Corporation,2/1/2025,OTT,Video,2/6/2025,2/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/29b0152b14cc6841/media,4780.813,128710
Andersen Corporation,2/1/2025,Mobile Display,Image,1/3/2025,3/30/2025,https://s3.amazonaws.com/YM_Ads/gpG97s33ceWgIsUaIfa6zQ.jpg,32.7942,7957
Andersen Corporation,2/1/2025,OTT,Video,1/12/2023,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/32e5744152672be7/media,3525.8462,153082
Andersen Corporation,2/1/2025,Mobile Display,Image,2/14/2025,2/25/2025,https://s3.amazonaws.com/YM_Ads/3vY2ZCWrGwuRsvGwJkg2sg.jpg,278.2086,31677
Andersen Corporation,2/1/2025,Instagram,Reel Post,1/12/2025,3/1/2025,https://s3.amazonaws.com/YM_Ads/-1861569698578991610.png,149.0493,18449
Andersen Corporation,2/1/2025,Desktop Display,Image,1/3/2025,3/30/2025,https://s3.amazonaws.com/YM_Ads/gpG97s33ceWgIsUaIfa6zQ.jpg,122.7791,18729
Andersen Corporation,2/1/2025,YouTube,Video,1/10/2025,2/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7be25bbb0bc2c5ab/media,86.1815,61508
Andersen Corporation,2/1/2025,OTT,Video,2/12/2025,2/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/af2c3f8597e5bedb/media,17357.7412,627817
Andersen Corporation,2/1/2025,YouTube,Video,2/21/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d22c8ff019d44b6e/media,83.0297,59256
Andersen Corporation,2/1/2025,Instagram,Reel Post,2/13/2025,3/26/2025,,147.0265,18199
Andersen Corporation,2/1/2025,OTT,Video,8/11/2023,2/3/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/06af263a69cebdd8/media,4569.48,184485
Andersen Corporation,2/1/2025,OTT,Video,2/12/2025,2/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/929205d67dc85176/media,913.4344,33038
Andersen Corporation,2/1/2025,OTT,Video,8/4/2023,5/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6c96fa99c1968b9e/media,9267.8252,374172
Andersen Corporation,2/1/2025,Instagram,Photo Post,6/6/2024,4/15/2025,https://s3.amazonaws.com/YM_Ads/2004453920421339217.png,4433.0853,548721
Andersen Corporation,2/1/2025,Instagram,Reel Post,12/24/2024,5/30/2025,https://s3.amazonaws.com/YM_Ads/2162815555848018005.png,859.711,106416
Andersen Corporation,2/1/2025,Instagram,Story Post,6/6/2024,4/15/2025,https://s3.amazonaws.com/YM_Ads/2004453920421339217.png,447.1479,55347
Andersen Corporation,2/1/2025,Instagram,Reel Post,1/30/2025,2/2/2025,https://s3.amazonaws.com/YM_Ads/-8971706531478869902.png,443.172,54855
Andersen Corporation,2/1/2025,OTT,Video,2/20/2025,3/11/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6d4c195978949850/media,1206.3336,38913
Andersen Corporation,2/1/2025,Desktop Display,HTML5,6/19/2024,5/16/2025,https://s3.amazonaws.com/YM_Ads/DHjk4NYLSES1j1vggtcNsA.png,2225.3119,771394
Andersen Corporation,2/1/2025,YouTube,Video,2/13/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/a8799c37ec870b93/media,63.3868,45238
Andersen Corporation,2/1/2025,Instagram,Photo Post,1/12/2025,3/1/2025,https://s3.amazonaws.com/YM_Ads/-1861569698578991610.png,596.1972,73796
Andersen Corporation,2/1/2025,Instagram,Unknown Post Type,2/1/2025,3/31/2025,,3094.7725,383071
Andersen Corporation,2/1/2025,Instagram,Reel Post,2/23/2025,2/23/2025,https://s3.amazonaws.com/YM_Ads/4840667271057921707.png,141.4243,17506
Andersen Corporation,2/1/2025,OTT,Video,2/21/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0ed502c8c5c7ef36/media,4848.6328,195755
Andersen Corporation,2/1/2025,Desktop Video,Video,2/4/2025,2/4/2025,https://s3.amazonaws.com/YM_Ads/nRUKV9GxwJFzeCVrFZL86A.mp4,793.3211,66307
Andersen Corporation,2/1/2025,Instagram,Reel Post,2/1/2025,3/31/2025,,725.9081,89853
Andersen Corporation,2/1/2025,OTT,Video,2/6/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/68d66a894c7eb6e5/media,7927.7426,318215
Andersen Corporation,2/1/2025,YouTube,Video,2/8/2025,2/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0b1f47ae99b85880/media,1974.5671,281849
Andersen Corporation,2/1/2025,YouTube,Video,2/11/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0ed502c8c5c7ef36/media,149.2241,106500
